id,name,longname,nationality,age,ova,pot,club,contract,positions,height,weight,preferred_foot,bov,best_position,joined,loan_date_end,value,wage,release_clause,attacking,crossing,finishing,heading_accuracy,short_passing,volleys,skill,dribbling,curve,fk_accuracy,long_passing,ball_control,movement,acceleration,sprint_speed,agility,reactions,balance,power,shot_power,jumping,stamina,strength,long_shots,mentality,aggression,interceptions,positioning,vision,penalties,composure,defending,marking,standing_tackle,sliding_tackle,goalkeeping,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,total_stats,base_stats,wf,sm,aw,dw,ir,pac,sho,pas,dri,def,phy,hits,contract_start,contract_end,contract_length,value_per_overall,age_group
203838,G. Korte,Gianluca Korte,Germany,29,66,66,"



SV Wehen Wiesbaden",2020 ~ 2022,"CAM, LM, CF",177.0,70.0,Left,67,LW,"Jul 23, 2020",Not on Loan,850000.0,3000.0,906000.0,301,62,65,53,63,58,309,71,57,58,55,68,380,83,67,84,61,85,324,74,70,67,48,65,270,55,24,62,63,66,64,79,32,25,22,58,7,11,14,12,14,1721,357,2,3,Medium,Low,1 ★,74,66,61,72,29,55,2,2020.0,2022.0,2.0,12878.787878787878,Prime
251709,J. Doriado,Jhonathan Doriado,Ecuador,30,66,66,No Club,Free,GK,185.0,83.0,Right,66,GK,"Jan 1, 2013",Not on Loan,0.0,0.0,0.0,87,13,13,15,26,20,89,19,13,14,22,21,239,42,42,32,66,57,227,44,55,50,66,12,97,19,22,19,12,25,22,48,14,15,19,322,65,66,59,66,66,1109,364,3,1,Medium,Medium,1 ★,65,66,59,66,42,66,5,Free Agent,Free Agent,,0.0,Veteran
203329,T. Pietermaat,Tom Pietermaat,Belgium,27,66,67,"



Beerschot AC",2014 ~ 2023,"CDM, CM",174.0,68.0,Right,67,CB,"Jul 1, 2014",Not on Loan,875000.0,4000.0,991000.0,226,65,25,47,61,28,265,48,55,44,60,58,359,68,67,75,71,78,273,47,65,65,66,30,260,82,69,38,41,30,62,202,71,62,69,56,6,13,12,15,10,1641,345,3,2,Medium,Medium,1 ★,67,31,57,56,65,69,2,2014.0,2023.0,9.0,13257.575757575758,Prime
219449,M. Pepić,Mirnes Pepić,Montenegro,24,66,73,"



MSV Duisburg",2020 ~ 2021,"CM, CDM",178.0,77.0,Right,68,CAM,"Aug 14, 2020",Not on Loan,1.7,1000.0,1.5,269,58,54,48,64,45,331,74,64,59,64,70,357,69,68,80,63,77,328,61,70,84,59,54,307,67,65,59,68,48,62,181,63,60,58,61,8,15,11,13,14,1834,387,3,3,Medium,Medium,1 ★,68,55,63,73,61,67,8,2020.0,2021.0,1.0,0.025757575757575757,Young
201527,R. Laursen,Ryan Johnson Laursen,Denmark,28,66,66,"



Odense Boldklub",2017 ~ 2022,RB,182.0,79.0,Right,66,RB,"Jan 17, 2017",Not on Loan,775000.0,4000.0,688000.0,238,63,31,51,63,30,254,61,45,30,53,65,353,81,84,68,53,67,259,45,37,85,59,33,249,56,55,56,48,34,58,182,58,63,61,53,10,16,9,9,9,1588,361,2,2,High,Medium,1 ★,83,36,56,63,59,64,1,2017.0,2022.0,5.0,11742.424242424242,Prime
222263,N. Jackers,Nordin Jackers,Belgium,22,66,72,"



Waasland-Beveren",2020 ~ 2023,GK,189.0,80.0,Right,66,GK,"Aug 31, 2020",Not on Loan,1.1,2000.0,1.1,86,13,17,15,27,14,84,12,15,18,24,15,249,41,46,48,62,52,205,44,63,28,51,19,98,21,8,12,29,28,27,45,18,15,12,321,66,65,58,63,69,1088,365,2,1,Medium,Medium,1 ★,66,65,58,69,44,63,3,2020.0,2023.0,3.0,0.016666666666666666,Young
189237,E. Schreiner,Emanuel Schreiner,Austria,31,66,66,"



SCR Altach",2013 ~ 2021,"LM, LWB, LB",180.0,74.0,Left,66,LM,"Jul 1, 2013",Not on Loan,700000.0,5000.0,834000.0,305,65,62,55,66,57,309,64,59,60,60,66,336,66,70,68,63,69,338,67,63,76,67,65,303,67,60,62,59,55,63,175,57,61,57,65,16,12,13,10,14,1831,387,3,2,Medium,High,1 ★,68,63,63,65,59,69,1,2013.0,2021.0,8.0,10606.060606060606,Veteran
225847,S. Mallan,Stevie Mallan,Scotland,24,66,71,"



Hibernian",2018 ~ 2022,"CM, CDM",178.0,69.0,Right,69,CAM,"Jul 6, 2018",Not on Loan,1.3,2000.0,1.6,314,65,65,54,69,61,350,66,73,75,68,68,338,66,68,73,57,74,349,72,69,72,66,70,287,58,55,65,67,42,70,171,56,59,56,40,8,7,6,11,8,1849,391,3,2,High,Medium,1 ★,67,66,68,67,57,66,6,2018.0,2022.0,4.0,0.0196969696969697,Young
254263,Esquerdo,Vicente Esquerdo Santas,Spain,21,66,77,"



Valencia CF",2016 ~ 2024,"CAM, CM",182.0,75.0,Left,68,CAM,"Jul 1, 2016",Not on Loan,1.9,7000.0,2.5,273,58,52,38,70,55,299,67,53,42,67,70,327,65,66,76,60,60,258,48,54,48,52,56,258,51,29,62,68,48,60,120,39,36,45,44,10,7,7,8,12,1579,339,2,3,Medium,Medium,1 ★,66,52,65,68,37,51,13,2016.0,2024.0,8.0,0.028787878787878786,Young
216377,S. Kutschke,Stefan Kutschke,Germany,31,66,66,"



FC Ingolstadt 04",2017 ~ 2021,ST,194.0,95.0,Right,66,ST,"Jul 1, 2017",Not on Loan,725000.0,3000.0,834000.0,291,38,70,76,52,55,206,51,37,29,34,55,251,52,50,45,69,35,343,73,45,69,90,66,293,81,20,73,50,69,73,99,28,53,18,55,9,11,11,14,10,1538,335,3,2,Medium,Medium,1 ★,51,69,44,52,38,81,4,2017.0,2021.0,4.0,10984.848484848484,Veteran
199738,Fran Vélez,Francisco Vélez Jiménez,Spain,29,66,66,"



Panathinaikos FC",2020 ~ 2022,"CB, CDM",179.0,75.0,Right,66,CB,"Jul 1, 2020",Not on Loan,725000.0,500.0,1.2,233,58,28,60,70,17,263,53,50,31,63,66,296,56,51,71,64,54,317,51,74,73,82,37,263,68,66,33,62,34,58,185,56,67,62,52,15,7,8,10,12,1609,347,3,2,Medium,Medium,1 ★,53,34,62,59,62,77,3,2020.0,2022.0,2.0,10984.848484848484,Prime
229174,D. Niepsuj,David Niepsuj,Poland,24,66,71,"



Wisła Kraków",2019 ~ 2021,RB,183.0,76.0,Right,66,RB,"Jul 1, 2019",Not on Loan,1.2,1000.0,1.1,273,63,37,62,58,53,255,57,56,34,47,61,347,77,74,70,53,73,318,60,70,72,71,45,268,62,60,49,51,46,53,189,60,66,63,44,5,9,5,14,11,1694,366,4,2,Medium,Medium,1 ★,75,45,55,60,62,69,4,2019.0,2021.0,2.0,0.01818181818181818,Young
239930,D. Rasak,Damian Rasak,Poland,24,66,73,"



Wisła Płock",2017 ~ 2023,CDM,184.0,77.0,Right,67,CDM,"Jul 1, 2017",Not on Loan,1.6,2000.0,1.3,255,47,48,57,66,37,265,59,43,39,61,63,349,72,69,74,63,71,348,60,82,83,74,49,294,71,63,56,62,42,55,190,63,65,62,42,6,11,5,13,7,1743,380,2,2,Medium,Medium,1 ★,70,50,58,63,63,76,1,2017.0,2023.0,6.0,0.024242424242424242,Young
229947,Romário Baldé,Romário Baldé,Guinea Bissau,23,66,69,"



Gil Vicente FC",2019 ~ 2022,"RW, LW",177.0,75.0,Right,67,ST,"Aug 30, 2019",Not on Loan,1.2,3000.0,1.8,290,57,61,51,57,64,300,70,66,51,44,69,387,76,78,88,72,73,315,72,45,68,68,62,277,70,26,60,56,65,46,84,33,28,23,55,12,14,7,13,9,1708,366,3,3,Medium,Low,1 ★,77,64,55,72,31,67,4,2019.0,2022.0,3.0,0.01818181818181818,Young
236599,S. Shashoua,Samuel Shashoua,England,21,66,78,"



CD Tenerife",2019 ~ 2022,"LM, RM, CAM",170.0,65.0,Right,67,RM,"Aug 23, 2019",Not on Loan,2.1,2000.0,2.2,246,61,57,25,64,39,302,70,53,56,57,66,369,83,78,80,51,77,252,46,51,69,35,51,240,44,24,62,63,47,64,109,45,32,32,55,11,14,9,14,7,1573,342,3,3,Medium,Medium,1 ★,80,52,61,69,34,46,18,2019.0,2022.0,3.0,0.03181818181818182,Young
251445,Samuel Lino,Samuel Dias Lino,Brazil,20,66,74,"



Gil Vicente FC",2019 ~ 2021,"RW, LW",178.0,66.0,Right,67,ST,"Jul 1, 2019",Not on Loan,1.9,3000.0,2.1,296,54,67,56,57,62,285,66,58,46,45,70,363,75,69,73,68,78,294,71,59,63,40,61,286,53,40,67,63,63,64,69,22,22,25,50,12,9,14,9,6,1643,340,3,2,Medium,Medium,1 ★,72,66,55,69,29,49,5,2019.0,2021.0,2.0,0.028787878787878786,Young
241973,Chris Ramos,Christopher Ramos de la Flor,Spain,23,66,74,"



CD Lugo","Jun 30, 2021 On Loan",ST,193.0,80.0,Right,68,ST,"Jan 2, 2018","Jun 30, 2021",1.9,6000.0,0.0,286,36,66,69,56,59,246,62,44,35,41,64,325,78,85,64,61,37,330,66,76,53,75,60,234,35,17,63,54,65,56,72,31,20,21,45,11,10,9,8,7,1538,346,3,3,Medium,Medium,1 ★,82,64,48,62,28,62,4,Free Agent,Free Agent,,0.028787878787878786,Young
238389,B. Wilmot,Ben Wilmot,England,20,66,80,"



Watford",2018 ~ 2023,CB,188.0,80.0,Right,68,CB,"May 24, 2018",Not on Loan,1.9,4000.0,3.2,192,23,16,67,58,28,186,24,28,28,53,53,251,48,45,42,66,50,278,57,66,55,68,32,234,68,68,31,36,31,50,198,68,67,63,54,13,10,11,5,15,1393,289,3,2,Medium,Medium,1 ★,46,30,43,38,67,65,57,2018.0,2023.0,5.0,0.028787878787878786,Young
241462,R. Guerra,Ramiro Guerra,Uruguay,23,66,75,"



Villarreal CF",2015 ~ 2021,CDM,183.0,75.0,Right,67,CDM,"Jul 1, 2015",Not on Loan,1.8,7000.0,2.1,254,38,59,55,66,36,277,63,41,40,66,67,291,55,50,55,70,61,287,50,62,52,65,58,293,65,65,56,62,45,53,190,62,67,61,45,7,13,7,5,13,1637,353,3,2,Low,High,1 ★,52,55,57,64,63,62,9,2015.0,2021.0,6.0,0.027272727272727275,Young
225590,I. Colman,Iván Colman,Argentina,25,66,71,"



Argentinos Juniors",2016 ~ 2023,"CAM, CM",173.0,68.0,Right,68,CAM,"Jan 1, 2016",Not on Loan,1.3,4000.0,1.3,273,47,52,51,70,53,303,65,54,52,66,66,356,68,68,83,65,72,331,68,65,72,61,65,279,45,48,62,70,54,61,146,61,45,40,57,7,8,16,14,12,1745,368,3,2,Medium,Low,1 ★,68,58,63,67,51,61,1,2016.0,2023.0,7.0,0.0196969696969697,Prime
201265,N. Helenius,Nicklas Helenius,Denmark,29,66,66,"



Aarhus GF",2019 ~ 2022,ST,196.0,83.0,Right,66,ST,"Jul 7, 2019",Not on Loan,850000.0,5000.0,813000.0,280,28,65,64,59,64,314,64,65,64,55,66,278,61,65,54,65,33,310,70,33,67,77,63,271,40,27,67,62,75,60,89,44,27,18,62,11,13,15,8,15,1604,344,3,3,Medium,Low,1 ★,63,66,53,62,35,65,2,2019.0,2022.0,3.0,12878.787878787878,Prime
255241,A. Colassin,Antoine Colassin,Belgium,19,66,80,"



RSC Anderlecht",2018 ~ 2025,"ST, CAM",180.0,73.0,Right,68,ST,"Jul 1, 2018",Not on Loan,2000000.0,4000.0,3000000.0,287,36,70,62,63,56,276,67,47,45,48,69,342,73,78,66,55,70,319,66,70,57,65,61,225,27,21,68,59,50,66,45,16,11,18,46,7,7,14,10,8,1540,338,3,3,Medium,Medium,1 ★,76,66,53,67,20,56,52,2018.0,2025.0,7.0,30303.030303030304,Young
188424,D. Wuytens,Dries Wuytens,Belgium,29,66,66,"



Waasland-Beveren",2020 ~ 2023,CB,183.0,80.0,Right,66,CB,"Jul 21, 2020",Not on Loan,725000.0,3000.0,798000.0,217,48,22,68,60,19,223,37,30,30,62,64,268,49,37,57,63,62,256,35,54,67,76,24,249,68,67,34,39,41,61,197,66,66,65,59,10,16,14,13,6,1469,306,3,2,Medium,Medium,1 ★,42,26,51,50,66,71,2,2020.0,2023.0,3.0,10984.848484848484,Prime
192008,Zhang Chi,Chi Zhang,China PR,32,66,66,"



Shandong Luneng TaiShan FC",2008 ~ 2021,"RB, RM",186.0,70.0,Right,66,RB,"Jan 1, 2008",Not on Loan,600000.0,5000.0,640000.0,294,56,63,65,65,45,270,58,46,44,61,61,312,71,67,60,57,57,311,54,75,73,64,45,295,66,65,60,62,42,58,189,63,65,61,55,16,16,8,9,6,1726,375,4,2,Medium,High,1 ★,69,56,60,59,64,67,2,2008.0,2021.0,13.0,9090.90909090909,Veteran
205321,J. Naismith,Jason Naismith,Scotland,26,66,69,"



Peterborough United",2018 ~ 2021,RB,188.0,83.0,Right,66,RB,"Jun 12, 2018",Not on Loan,1000000.0,4000.0,1.3,246,64,45,62,62,13,267,62,56,29,59,61,330,77,74,63,58,58,333,63,75,76,79,40,290,72,60,56,58,44,54,184,57,64,63,39,8,6,7,11,7,1689,380,3,2,Medium,Medium,1 ★,75,47,59,61,61,77,4,2018.0,2021.0,3.0,15151.515151515152,Prime
155657,P. Celeban,Piotr Celeban,Poland,35,66,66,"



Śląsk Wrocław",2014 ~ 2022,"CB, RB",181.0,76.0,Right,66,CB,"Jul 11, 2014",Not on Loan,230000.0,2000.0,270000.0,277,51,47,73,52,54,228,52,36,31,55,54,288,33,47,74,64,70,348,61,91,73,77,46,296,75,64,61,44,52,61,191,62,65,64,51,10,9,8,14,10,1679,338,3,2,Medium,High,1 ★,41,51,49,56,65,76,2,2014.0,2022.0,8.0,3484.848484848485,Veteran
234249,S. Surridge,Sam Surridge,England,21,66,75,"



Bournemouth",2016 ~ 2024,ST,191.0,77.0,Right,68,ST,"Jul 1, 2016",Not on Loan,1.9,4000.0,2.1,283,33,68,67,54,61,230,63,42,28,31,66,306,58,63,64,62,59,333,67,66,66,78,56,262,59,21,69,49,64,58,71,22,26,23,53,10,8,7,13,15,1538,332,3,2,High,Medium,1 ★,61,65,43,64,28,71,71,2016.0,2024.0,8.0,0.028787878787878786,Young
181001,B. Knighton,Brad Knighton,United States,35,66,66,"



New England Revolution",2013 ~ 2023,GK,188.0,91.0,Right,66,GK,"Dec 11, 2013",Not on Loan,90000.0,1000.0,255000.0,74,17,10,11,26,10,86,12,20,13,25,16,233,59,49,39,65,21,213,49,59,29,64,12,126,32,22,11,42,19,45,37,13,12,12,325,67,64,65,65,64,1094,379,2,1,Medium,Medium,1 ★,67,64,65,64,54,65,6,2013.0,2023.0,10.0,1363.6363636363637,Veteran
224010,José Suárez,José Aurelio Suárez García,Spain,24,66,73,"



Girona FC",2017 ~ 2021,GK,187.0,85.0,Right,66,GK,"Jul 8, 2017",Not on Loan,1.5,2000.0,1.2,97,20,19,18,23,17,95,13,17,14,26,25,253,48,46,49,56,54,232,52,53,42,65,20,109,20,17,11,32,29,47,43,10,15,18,333,67,63,69,66,68,1162,380,3,1,Medium,Medium,1 ★,67,63,69,68,47,66,12,2017.0,2021.0,4.0,0.022727272727272728,Young
210742,M. Hallberg,Melker Hallberg,Sweden,24,66,71,"



Hibernian",2019 ~ 2022,CDM,180.0,68.0,Right,67,CM,"Aug 23, 2019",Not on Loan,1.2,2000.0,1.4,301,60,56,52,67,66,328,63,68,67,65,65,342,64,68,70,65,75,334,68,58,75,67,66,300,71,64,59,64,42,66,184,62,63,59,45,15,8,8,8,6,1834,386,3,2,Medium,Medium,1 ★,66,60,65,65,61,69,5,2019.0,2022.0,3.0,0.01818181818181818,Young
240138,W. Riveros,Williams Riveros,Paraguay,27,66,69,"



Barcelona Sporting Club",2020 ~ 2023,CB,179.0,76.0,Right,68,CB,"Jan 1, 2020",Not on Loan,975000.0,500.0,1.6,228,31,29,65,68,35,190,26,33,30,33,68,294,62,56,53,67,56,278,44,69,64,73,28,239,64,70,32,28,45,54,193,63,66,64,54,6,12,9,14,13,1476,316,3,2,Low,High,1 ★,59,33,44,45,66,69,2,2020.0,2023.0,3.0,14772.727272727272,Prime
243210,A. Abeid,Aly Abeid,Mauritania,22,66,74,"



Valenciennes FC",2020 ~ 2022,"LWB, LB",174.0,73.0,Left,66,LWB,"Jan 27, 2020",Not on Loan,1.8,2000.0,1.7,254,59,40,60,62,33,262,58,47,42,51,64,348,74,68,69,65,72,291,46,64,66,71,44,245,53,64,46,42,40,55,189,60,65,64,42,7,13,5,7,10,1631,358,3,2,High,Medium,1 ★,71,42,54,62,63,66,2,2020.0,2022.0,2.0,0.027272727272727275,Young
215563,R. Dimitrov,Radoslav Dimitrov,Bulgaria,31,66,66,"



Sepsi OSK",2019 ~ 2021,RB,174.0,74.0,Right,66,RB,"Jul 9, 2019",Not on Loan,625000.0,3000.0,641000.0,257,65,33,57,63,39,279,58,52,51,61,57,358,74,71,77,64,72,298,56,65,67,67,43,288,77,63,45,56,47,70,193,66,63,64,58,15,14,12,11,6,1731,367,2,2,Medium,Medium,1 ★,72,41,61,61,63,69,2,2019.0,2021.0,2.0,9469.69696969697,Veteran
252739,I. Goranov,Ivan Goranov,Bulgaria,28,66,66,"



Sporting de Charleroi",2020 ~ 2022,LB,178.0,74.0,Left,66,LB,"Aug 7, 2020",Not on Loan,775000.0,5000.0,825000.0,256,63,39,49,56,49,256,57,53,42,43,61,339,75,74,69,55,66,273,44,68,70,54,37,259,65,60,46,48,40,56,194,58,66,70,42,8,12,8,7,7,1619,350,2,2,High,Medium,1 ★,74,41,53,60,61,61,4,2020.0,2022.0,2.0,11742.424242424242,Prime
207904,M. Mak,Michał Mak,Poland,28,66,66,"



Wisła Kraków",2019 ~ 2021,LM,174.0,63.0,Right,66,LM,"Jul 1, 2019",Not on Loan,850000.0,2000.0,878000.0,303,63,63,58,62,57,279,64,60,33,59,63,412,84,90,90,61,87,307,65,86,63,31,62,243,33,25,59,62,64,65,63,29,18,16,56,12,7,12,14,11,1663,346,4,3,Medium,Medium,1 ★,87,63,60,67,27,42,2,2019.0,2021.0,2.0,12878.787878787878,Prime
218656,S. Mockenhaupt,Sascha Mockenhaupt,Germany,28,66,67,"



SV Wehen Wiesbaden",2017 ~ 2021,CB,187.0,84.0,Right,67,CB,"Jan 1, 2017",Not on Loan,800000.0,3000.0,953000.0,201,38,19,64,53,27,189,44,26,28,41,50,340,71,84,58,65,62,305,49,86,67,81,22,245,67,63,34,31,50,64,193,65,68,60,53,12,9,12,7,13,1526,336,2,2,Medium,Medium,1 ★,78,28,41,49,65,75,5,2017.0,2021.0,4.0,12121.212121212122,Prime
240176,M. Perg,Maximiliano Perg,Uruguay,28,66,67,"



Puebla FC",2019 ~ 2020,"CB, RB",185.0,80.0,Right,67,CB,"Jul 18, 2019",Not on Loan,800000.0,3000.0,1.1,210,33,28,65,52,32,175,32,26,27,38,52,246,54,44,39,55,54,288,39,78,68,80,23,246,78,64,27,30,47,64,199,64,70,65,50,15,11,6,8,10,1414,302,2,2,Medium,Medium,1 ★,49,30,39,41,66,77,2,2019.0,2020.0,1.0,12121.212121212122,Prime
251441,Y. Ben Balla,Yassin Ben Balla,France,24,66,72,"



Eintracht Braunschweig",2020 ~ 2021,"CDM, CM",181.0,72.0,Right,67,CDM,"Jul 28, 2020",Not on Loan,1.2,4000.0,1.4,239,34,48,51,68,38,248,61,37,31,58,61,334,69,67,69,60,69,312,62,58,80,61,51,287,73,69,52,54,39,46,197,68,65,64,61,13,15,12,14,7,1678,368,3,2,Low,High,1 ★,68,51,54,62,65,68,10,2020.0,2021.0,1.0,0.01818181818181818,Young
214081,D. Murillo,David Murillo,Colombia,26,66,67,"



Junior FC",2015 ~ 2020,RB,178.0,75.0,Right,66,RB,"Jun 27, 2015",Not on Loan,925000.0,1000.0,959000.0,252,66,34,49,63,40,243,64,34,34,45,66,352,78,75,71,54,74,296,52,81,73,68,22,269,53,66,57,56,37,55,179,52,63,64,57,12,13,13,11,8,1648,361,2,3,High,Medium,1 ★,76,37,57,65,59,67,1,2015.0,2020.0,5.0,14015.151515151516,Prime
219458,D. Wheeler,David Wheeler,England,29,66,66,"



Wycombe Wanderers",2019 ~ 2022,RW,180.0,76.0,Right,66,RW,"Jul 30, 2019",Not on Loan,850000.0,5000.0,1.2,292,62,61,58,60,51,291,66,55,53,53,64,371,80,79,80,59,73,350,65,79,79,69,58,267,48,31,67,62,59,62,91,30,32,29,60,12,13,11,10,14,1722,368,3,3,Medium,Medium,1 ★,79,61,59,67,34,68,3,2019.0,2022.0,3.0,12878.787878787878,Prime
258881,O. Nwobodo,Obinna Nwobodo,Nigeria,23,66,73,"



Göztepe SK",2020 ~ 2023,"CAM, CM, RM",180.0,72.0,Right,69,RM,"Sep 18, 2020",Not on Loan,1.7,6000.0,2000000.0,317,62,60,66,68,61,296,71,54,41,63,67,371,80,82,81,58,70,344,68,71,74,61,70,283,67,54,58,58,46,47,151,39,58,54,50,13,12,8,12,5,1812,394,3,3,Medium,Medium,1 ★,81,63,62,70,52,66,1,2020.0,2023.0,3.0,0.025757575757575757,Young
197954,G. Åsen,Gjermund Åsen,Norway,29,66,66,"



Rosenborg BK",2019 ~ 2022,CM,182.0,71.0,Left,66,CM,"Jan 22, 2019",Not on Loan,825000.0,3000.0,813000.0,328,69,62,61,69,67,324,65,64,66,62,67,326,67,56,71,65,67,338,70,59,75,69,65,317,55,63,66,69,64,66,137,54,47,36,54,7,12,15,7,13,1824,380,3,3,High,Medium,1 ★,61,65,68,66,53,67,2,2019.0,2022.0,3.0,12500.0,Prime
199234,S. Stangl,Stefan Stangl,Austria,28,66,66,"



Türkgücü München",2020 ~ 2021,LB,185.0,71.0,Left,66,LB,"Jul 15, 2020",Not on Loan,775000.0,2000.0,798000.0,259,64,48,55,62,30,301,62,57,60,58,64,335,71,73,69,57,65,313,63,72,49,67,62,297,63,68,62,62,42,57,197,67,64,66,55,8,6,16,9,16,1757,376,3,3,Medium,Medium,1 ★,72,53,61,63,65,62,2,2020.0,2021.0,1.0,11742.424242424242,Prime
202050,T. Bruns,Thomas Bruns,Netherlands,28,66,66,"



Vitesse",2017 ~ 2021,"CM, CAM",177.0,72.0,Right,66,CM,"Jul 1, 2017",Not on Loan,850000.0,6000.0,975000.0,292,56,52,60,67,57,337,64,67,71,67,68,343,68,67,73,64,71,344,67,76,71,62,68,321,71,62,68,68,52,66,172,49,64,59,60,13,11,13,14,9,1869,382,3,3,High,Medium,1 ★,67,59,65,66,58,67,2,2017.0,2021.0,4.0,12878.787878787878,Prime
204354,J. Alnwick,Jak Alnwick,England,27,66,69,"



St. Mirren",2020 ~ 2022,GK,188.0,82.0,Left,66,GK,"Jul 1, 2020",Not on Loan,850000.0,2000.0,1000000.0,91,20,14,17,29,11,120,11,21,29,28,31,257,42,53,50,60,52,232,49,70,41,60,12,167,39,20,12,52,44,47,52,11,21,20,327,66,64,65,66,66,1246,375,2,1,Medium,Medium,1 ★,66,64,65,66,48,66,6,2020.0,2022.0,2.0,12878.787878787878,Prime
150594,J. Perbet,Jérémy Perbet,France,35,66,66,"



Oud-Heverlee Leuven",2020 ~ 2021,ST,184.0,85.0,Right,66,ST,"Aug 4, 2020",Not on Loan,375000.0,4000.0,435000.0,319,39,72,74,58,76,235,48,61,36,32,58,277,49,40,61,68,59,295,70,55,31,74,65,269,46,24,77,54,68,78,48,16,17,15,47,8,9,8,15,7,1490,298,3,2,Medium,Low,1 ★,44,70,49,54,24,57,6,2020.0,2021.0,1.0,5681.818181818182,Veteran
233794,S. Edera,Simone Edera,Italy,23,66,75,"



Torino",2014 ~ 2023,"RW, CF, CAM",174.0,70.0,Left,68,CAM,"Jul 14, 2014",Not on Loan,1.9,11000.0,1.9,307,64,64,52,65,62,328,74,69,55,58,72,325,63,61,67,60,74,253,69,45,37,32,70,244,39,18,62,65,60,56,122,56,32,34,58,10,11,14,9,14,1637,337,3,3,High,Low,1 ★,62,66,63,72,39,35,12,2014.0,2023.0,9.0,0.028787878787878786,Young
170305,C. Skuse,Cole Skuse,England,34,66,66,"



Ipswich Town",2013 ~ 2021,"CDM, CM",185.0,72.0,Right,66,CDM,"Jul 1, 2013",Not on Loan,300000.0,4000.0,438000.0,284,59,50,64,65,46,313,55,68,62,64,64,297,50,52,62,65,68,338,64,77,74,70,53,299,67,65,56,55,56,67,197,66,66,65,53,13,12,9,9,10,1781,364,4,2,Low,High,1 ★,51,54,62,60,66,71,3,2013.0,2021.0,8.0,4545.454545454545,Veteran
239170,V. Hammershøy-Mistrati,Vito Hammershøy-Mistrati,Denmark,28,66,66,"



Randers FC",2019 ~ 2023,CM,177.0,76.0,Right,66,CM,"Jul 6, 2019",Not on Loan,850000.0,5000.0,813000.0,284,58,55,55,68,48,314,66,58,57,65,68,346,68,64,74,60,80,339,68,59,84,60,68,307,76,60,61,64,46,63,174,61,57,56,58,13,15,12,6,12,1822,386,3,3,High,Medium,1 ★,66,60,64,68,59,69,3,2019.0,2023.0,4.0,12878.787878787878,Prime
246594,H. Massengo,Han-Noah Massengo,France,18,66,82,"



Bristol City",2019 ~ 2023,"CM, CDM",177.0,66.0,Right,69,CDM,"Aug 5, 2019",Not on Loan,2.2,4000.0,3.3,263,53,39,60,72,39,295,66,46,44,70,69,364,70,69,77,65,83,297,58,61,67,59,52,300,64,69,57,59,51,66,194,63,66,65,58,8,14,12,9,15,1771,375,3,3,Medium,High,1 ★,69,47,63,69,65,62,92,2019.0,2023.0,4.0,0.03333333333333333,Young
257346,Y. Cheberko,Yevgen Cheberko,Ukraine,22,66,72,"



LASK Linz",2020 ~ 2024,CB,177.0,66.0,Left,69,LB,"Aug 3, 2020",Not on Loan,1.2,6000.0,1.4,234,62,26,64,60,22,247,47,45,37,57,61,349,67,69,74,67,72,267,43,68,70,54,32,249,74,68,38,36,33,56,208,69,70,69,47,6,8,8,10,15,1601,340,3,2,Medium,Medium,1 ★,68,31,53,56,69,63,1,2020.0,2024.0,4.0,0.01818181818181818,Young
206147,M. Antonsson,Marcus Antonsson,Sweden,29,66,66,"



Stabæk Fotball","Dec 31, 2020 On Loan","ST, LW, RW",184.0,80.0,Right,66,ST,"Jul 16, 2018","Dec 31, 2020",850000.0,3000.0,0.0,310,52,68,60,63,67,261,64,51,31,54,61,352,75,81,70,65,61,353,66,72,84,73,58,289,69,29,67,62,62,64,125,51,39,35,53,10,8,12,10,13,1743,381,4,3,High,High,1 ★,78,65,57,64,42,75,1,Free Agent,Free Agent,,12878.787878787878,Prime
232513,Y. Chajima,Yusuke Chajima,Japan,28,66,66,"



Sanfrecce Hiroshima",2014 ~ 2023,"RM, CF",166.0,60.0,Right,66,RM,"Jan 1, 2014",Not on Loan,850000.0,4000.0,813000.0,284,67,60,47,69,41,302,63,59,50,65,65,378,73,68,90,59,88,311,60,91,68,35,57,239,48,25,60,57,49,60,136,55,35,46,51,15,11,6,12,7,1701,349,3,2,Medium,Medium,1 ★,70,58,64,67,41,49,2,2014.0,2023.0,9.0,12878.787878787878,Prime
231472,E. Ntim,Emmanuel Ntim,Ghana,24,66,73,"



Valenciennes FC",2016 ~ 2022,"CB, RB",179.0,72.0,Right,68,CB,"Jul 1, 2016",Not on Loan,1.6,2000.0,1.6,228,56,21,67,59,25,218,49,34,29,53,53,346,78,76,69,55,68,276,37,80,67,72,20,235,59,65,23,50,38,57,201,67,69,65,51,14,9,7,8,13,1555,344,2,2,Medium,Medium,1 ★,77,25,53,53,67,69,3,2016.0,2022.0,6.0,0.024242424242424242,Young
